Agency Name,Position Title,YTD Gross Pay,Cluster
TRANSPORTATION,SENIOR MATERIALS INSPECTOR,74927.22,0
TRANSPORTATION,SENIOR MATERIALS INSPECTOR,75531.09,0
TRANSPORTATION,SENIOR MATERIALS INSPECTOR,50973.57,0
TRANSPORTATION,SENIOR MATERIALS INSPECTOR,76485.11,0
TRANSPORTATION,SENIOR MATERIALS INSPECTOR,16706.54,0
TRANSPORTATION,SENIOR MATERIALS INSPECTOR,74927.2,0
TRANSPORTATION,SENIOR MATERIALS INSPECTOR,44896.29,0
TRANSPORTATION,SENIOR MATERIALS INSPECTOR,74927.22,0
TRANSPORTATION,SENIOR MATERIALS INSPECTOR,75940.21,0
TRANSPORTATION,SENIOR MATERIALS INSPECTOR,74927.22,0
TRANSPORTATION,SENIOR MATERIALS SPECIALIST,74927.22,0
TRANSPORTATION,SENIOR MATERIALS SPECIALIST,75179.74,0
TRANSPORTATION,SENIOR MATERIALS TECHNICIAN,57039.15,0
TRANSPORTATION,SENIOR MATERIALS TECHNICIAN,23435.09,0
TRANSPORTATION,SENIOR MATERIALS TECHNICIAN,47829.94,0
TRANSPORTATION,SENIOR MATERIALS TECHNICIAN,15519.91,0
TRANSPORTATION,SENIOR MATERIALS TECHNICIAN,52663.17,0
TRANSPORTATION,SENIOR MATERIALS TECHNICIAN,52523.34,0
TRANSPORTATION,SENIOR MATERIALS TECHNICIAN,27788.93,0
TRANSPORTATION,SENIOR MATERIALS TECHNICIAN,49805.74,0
TRANSPORTATION,SENIOR MATERIALS TECHNICIAN,48545.15,0
TRANSPORTATION,SENIOR MATERIALS TECHNICIAN,2216.74,0
TRANSPORTATION,SENIOR MATERIALS TECHNICIAN,51153.24,0
TRANSPORTATION,SENIOR MATERIALS TECHNICIAN,48649.24,0
TRANSPORTATION,SENIOR MATERIALS TECHNICIAN,47958.44,0
TRANSPORTATION,SENIOR MATERIALS TECHNICIAN,49396.56,0
TRANSPORTATION,SENIOR MATERIALS TECHNICIAN,49483.35,0
TRANSPORTATION,SENIOR MATERIALS TECHNICIAN,60693.7,0
TRANSPORTATION,SENIOR MATERIALS TECHNICIAN,48469.94,0
TRANSPORTATION,SENIOR MATERIALS TECHNICIAN,47804.96,0
TRANSPORTATION,SENIOR MATERIALS TECHNICIAN,48911.56,0
TRANSPORTATION,SENIOR MATERIALS TECHNICIAN,65274.68,0
TRANSPORTATION,SENIOR PARALEGAL,60220.61,0
TRANSPORTATION,SENIOR PARALEGAL,60220.62,0
TRANSPORTATION,SENIOR PARALEGAL,72846.87,0
TRANSPORTATION,SENIOR PARALEGAL,75246.5,0
TRANSPORTATION,SENIOR PARALEGAL,72847.04,0
TRANSPORTATION,SENIOR PARALEGAL,66533.82,0
TRANSPORTATION,SENIOR PARALEGAL,44203.02,0
TRANSPORTATION,SENIOR PARALEGAL,28072.66,0
TRANSPORTATION,SENIOR PAVEMENT SPECIALIST,75903.81,0
TRANSPORTATION,SENIOR PAVEMENT SPECIALIST,75118.58,0
TRANSPORTATION,SENIOR PAVEMENT SPECIALIST,79450.54,0
TRANSPORTATION,SENIOR PAVEMENT SPECIALIST,57133.88,0
TRANSPORTATION,SENIOR PAVEMENT SPECIALIST,77171.91,0
TRANSPORTATION,SENIOR PAVEMENT SPECIALIST,8658.56,0
TRANSPORTATION,SENIOR PLANNING TECHNICIAN,2025.9,0
TRANSPORTATION,SENIOR PLANNING TECHNICIAN,59600.56,0
TRANSPORTATION,SENIOR PLANNING TECHNICIAN,55931.7,0
TRANSPORTATION,SENIOR PRINTING TECHNICIAN,25977.4,0
TRANSPORTATION,SENIOR PRINTING TECHNICIAN,47703.8,0
TRANSPORTATION,SENIOR PRINTING TECHNICIAN,8012.08,0
TRANSPORTATION,SENIOR PROCUREMENT AGENT,60949.02,0
TRANSPORTATION,SENIOR PROCUREMENT AGENT,60220.59,0
TRANSPORTATION,SENIOR PROCUREMENT AGENT,66533.82,0
TRANSPORTATION,SENIOR PROCUREMENT AGENT,60220.59,0
TRANSPORTATION,SENIOR PROCUREMENT AGENT,73180.37,0
TRANSPORTATION,SENIOR PROCUREMENT AGENT,38959.98,0
TRANSPORTATION,SENIOR PROJECT REVIEWER,71650.68,0
TRANSPORTATION,SENIOR PROJECT REVIEWER,76312.46,0
TRANSPORTATION,SENIOR PROJECT REVIEWER,62046.99,0
TRANSPORTATION,SENIOR PROJECT REVIEWER,88149.89,0
TRANSPORTATION,SENIOR RAIL SAFETY SPECIALIST,23863.74,0
TRANSPORTATION,SENIOR RAIL SAFETY SPECIALIST,20278.2,0
TRANSPORTATION,SENIOR RAIL SAFETY SPECIALIST,67007.87,0
TRANSPORTATION,SENIOR RAIL SAFETY SPECIALIST,61803.88,0
TRANSPORTATION,SENIOR RAIL SAFETY SPECIALIST,42737.43,0
TRANSPORTATION,SENIOR RIGHT OF WAY TECHNICIAN,30886.82,0
TRANSPORTATION,SENIOR RIGHT OF WAY TECHNICIAN,55548.64,0
TRANSPORTATION,SENIOR RIGHT OF WAY TECHNICIAN,14716.21,0
TRANSPORTATION,SENIOR RIGHT OF WAY TECHNICIAN,37494.99,0
TRANSPORTATION,SENIOR RISK MANAGEMENT TECHNIC,44472.38,0
TRANSPORTATION,SENIOR RISK MANAGEMENT TECHNIC,42118.11,0
TRANSPORTATION,SENIOR RISK MANAGEMENT TECHNIC,42006.71,0
TRANSPORTATION,SENIOR RISK MANAGEMENT TECHNIC,34037.42,0
TRANSPORTATION,SENIOR RISK MANAGEMENT TECHNIC,55522.32,0
TRANSPORTATION,SENIOR RISK MANAGEMENT TECHNIC,53959.04,0
TRANSPORTATION,SENIOR RISK MANAGEMENT TECHNIC,2509.05,0
TRANSPORTATION,SENIOR RISK MANAGEMENT TECHNIC,41213.02,0
TRANSPORTATION,SENIOR RISK MANAGEMENT TECHNIC,37809.4,0
TRANSPORTATION,SENIOR RISK MANAGEMENT TECHNIC,40984.94,0
TRANSPORTATION,SENIOR RISK MANAGEMENT TECHNIC,48520.74,0
TRANSPORTATION,SENIOR SAFETY SPECIALIST,72846.87,0
TRANSPORTATION,SENIOR SAFETY SPECIALIST,70756.2,0
TRANSPORTATION,SENIOR SAFETY SPECIALIST,70756.2,0
TRANSPORTATION,SENIOR SAFETY SPECIALIST,71173.96,0
TRANSPORTATION,SENIOR SAFETY SPECIALIST,71829.07,0
TRANSPORTATION,SENIOR SAFETY SPECIALIST,71550.65,0
TRANSPORTATION,SENIOR SAFETY SPECIALIST,70780.22,0
TRANSPORTATION,SENIOR SAFETY SPECIALIST,37971.09,0
TRANSPORTATION,SENIOR SAFETY SPECIALIST,70923.24,0
TRANSPORTATION,SENIOR SAFETY SPECIALIST,11436.16,0
TRANSPORTATION,SENIOR SAFETY SPECIALIST,4355.78,0
TRANSPORTATION,SENIOR SAFETY SPECIALIST,8480.85,0
TRANSPORTATION,SENIOR SAFETY SPECIALIST,70926.33,0
TRANSPORTATION,SENIOR SAFETY SPECIALIST,71024.43,0
TRANSPORTATION,SENIOR SAFETY SPECIALIST,70819.23,0
TRANSPORTATION,SENIOR SAFETY SPECIALIST,70956.22,0
TRANSPORTATION,SENIOR SAFETY SPECIALIST,70756.24,0
TRANSPORTATION,SENIOR STRUCTURAL TECHNICIAN,47804.96,0
TRANSPORTATION,SENIOR SUPPLY AGENT,11306.13,0
TRANSPORTATION,SENIOR SUPPLY AGENT,26409.96,0
TRANSPORTATION,SENIOR SUPPLY AGENT,45238.27,0
TRANSPORTATION,SENIOR SUPPLY AGENT,19601.53,0
TRANSPORTATION,SENIOR SUPPLY AGENT,21199.79,0
TRANSPORTATION,SENIOR SUPPLY AGENT,39003.15,0
TRANSPORTATION,SENIOR SUPPLY AGENT,42662.53,0
TRANSPORTATION,SENIOR SURVEY TECHNICIAN,58291.36,0
TRANSPORTATION,SENIOR SURVEY TECHNICIAN,2029.91,0
TRANSPORTATION,SENIOR SURVEY TECHNICIAN,52812.46,0
TRANSPORTATION,SENIOR SURVEY TECHNICIAN,56292.2,0
TRANSPORTATION,SENIOR SURVEY TECHNICIAN,5890.68,0
TRANSPORTATION,SENIOR SURVEY TECHNICIAN,48004.41,0
TRANSPORTATION,SENIOR SURVEY TECHNICIAN,56155.4,0
TRANSPORTATION,SENIOR SURVEY TECHNICIAN,48144.44,0
TRANSPORTATION,SENIOR SURVEY TECHNICIAN,4099.8,0
TRANSPORTATION,SENIOR SURVEY TECHNICIAN,50164.31,0
TRANSPORTATION,SENIOR SURVEY TECHNICIAN,56702.11,0
TRANSPORTATION,SENIOR SURVEY TECHNICIAN,57073.09,0
TRANSPORTATION,SENIOR TRAFFIC SPECIALIST,39743.63,0
TRANSPORTATION,SENIOR TRAFFIC SPECIALIST,65450.98,0
TRANSPORTATION,SENIOR TRAFFIC SPECIALIST,58811.2,0
TRANSPORTATION,SENIOR TRAFFIC SPECIALIST,59199.47,0
TRANSPORTATION,SENIOR TRAFFIC SPECIALIST,39842.48,0
TRANSPORTATION,SENIOR TRAFFIC SPECIALIST,65672.23,0
TRANSPORTATION,SENIOR TRAFFIC SPECIALIST,65933.21,0
TRANSPORTATION,SENIOR TRAFFIC SPECIALIST,60499.48,0
TRANSPORTATION,SENIOR TRAFFIC SPECIALIST,59528.27,0
TRANSPORTATION,SENIOR TRAFFIC SPECIALIST,66131.86,0
TRANSPORTATION,SENIOR TRAFFIC SPECIALIST,65239.12,0
TRANSPORTATION,SENIOR TRAFFIC SPECIALIST,61111.04,0
TRANSPORTATION,SENIOR TRAFFIC SPECIALIST,66885.96,0
TRANSPORTATION,SENIOR TRAFFIC SPECIALIST,56097.87,0
TRANSPORTATION,SENIOR TRAFFIC SPECIALIST,57096.4,0
TRANSPORTATION,SENIOR TRAFFIC SPECIALIST,44758.2,0
TRANSPORTATION,SENIOR TRAFFIC SPECIALIST,34527.76,0
TRANSPORTATION,SENIOR TRAFFIC SPECIALIST,65367.76,0
TRANSPORTATION,SENIOR TRAFFIC SPECIALIST,56418.02,0
TRANSPORTATION,SENIOR TRAFFIC SPECIALIST,56024.58,0
TRANSPORTATION,SENIOR TRAFFIC SPECIALIST,62313.02,0
TRANSPORTATION,SENIOR TRAFFIC SPECIALIST,56963.61,0
TRANSPORTATION,SENIOR TRAFFIC SPECIALIST,62767.0,0
TRANSPORTATION,SENIOR TRAFFIC SPECIALIST,56848.68,0
TRANSPORTATION,SENIOR TRAFFIC SPECIALIST,40713.94,0
TRANSPORTATION,SENIOR TRAFFIC SPECIALIST,39375.0,0
TRANSPORTATION,SENIOR TRAFFIC STUDIES SPECIAL,74927.31,0
TRANSPORTATION,SENIOR TRAFFIC STUDIES SPECIAL,80698.39,0
TRANSPORTATION,SENIOR TRAFFIC STUDIES SPECIAL,75035.71,0
TRANSPORTATION,SENIOR TRAFFIC STUDIES SPECIAL,67145.26,0
TRANSPORTATION,SENIOR TRAFFIC STUDIES SPECIAL,67204.9,0
TRANSPORTATION,SENIOR TRAFFIC STUDIES SPECIAL,52700.13,0
TRANSPORTATION,SENIOR TRAFFIC STUDIES SPECIAL,75903.8,0
TRANSPORTATION,SENIOR TRAFFIC STUDIES SPECIAL,75246.8,0
TRANSPORTATION,SENIOR TRAFFIC STUDIES SPECIAL,14262.34,0
TRANSPORTATION,SENIOR TRAFFIC STUDIES SPECIAL,38609.67,0
TRANSPORTATION,SENIOR TRAFFIC STUDIES SPECIAL,76974.32,0
TRANSPORTATION,SENIOR TRAFFIC STUDIES SPECIAL,74927.21,0
TRANSPORTATION,SENIOR TRAFFIC STUDIES SPECIAL,74942.22,0
TRANSPORTATION,SENIOR TRAFFIC STUDIES SPECIAL,75055.75,0
TRANSPORTATION,SENIOR TRAFFIC STUDIES SPECIAL,74991.5,0
TRANSPORTATION,SENIOR TRAFFIC STUDIES SPECIAL,20227.54,0
TRANSPORTATION,SENIOR TRAFFIC STUDIES SPECIAL,74927.2,0
TRANSPORTATION,SENIOR TRAFFIC STUDIES SPECIAL,74927.24,0
TRANSPORTATION,SENIOR TRAFFIC STUDIES SPECIAL,74927.21,0
TRANSPORTATION,SENIOR TRAFFIC STUDIES SPECIAL,77372.84,0
TRANSPORTATION,SENIOR TRAFFIC STUDIES SPECIAL,25113.75,0
TRANSPORTATION,SENIOR TRAFFIC STUDIES SPECIAL,74991.22,0
TRANSPORTATION,SENIOR TRAFFIC STUDIES SPECIAL,75014.97,0
TRANSPORTATION,SENIOR TRAFFIC TECHNICIAN-NSS,52491.16,0
TRANSPORTATION,SENIOR TRAFFIC TECHNICIAN,56328.82,0
TRANSPORTATION,SENIOR TRAFFIC TECHNICIAN,55931.7,0
TRANSPORTATION,SENIOR TRAFFIC TECHNICIAN,47873.94,0
TRANSPORTATION,SENIOR TRAFFIC TECHNICIAN,56494.26,0
TRANSPORTATION,SENIOR TRAFFIC TECHNICIAN,56863.13,0
TRANSPORTATION,SENIOR TRAFFIC TECHNICIAN,47278.29,0
TRANSPORTATION,SENIOR TRAFFIC TECHNICIAN,55949.7,0
TRANSPORTATION,SENIOR TRAFFIC TECHNICIAN,48080.79,0
TRANSPORTATION,SENIOR TRAFFIC TECHNICIAN,18362.68,0
TRANSPORTATION,SENIOR TRAFFIC TECHNICIAN,51868.32,0
TRANSPORTATION,SENIOR TRAFFIC TECHNICIAN,57550.9,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,46091.79,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,11229.18,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,40984.93,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,46528.52,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,25413.67,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,42154.48,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,40984.94,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,40984.94,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,40984.94,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,40984.94,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,39301.73,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,32569.84,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,3328.29,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,1844.79,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,16789.82,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,38386.98,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,38554.91,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,1736.88,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,48275.2,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,41690.45,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,14629.71,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,46107.79,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,1683.02,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,42743.15,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,44468.7,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,39993.69,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,36524.05,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,42341.76,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,40984.94,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,40984.94,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,44850.97,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,39301.92,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,46212.11,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,44468.76,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,40984.94,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,42743.15,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,45417.77,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,598.9,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,44468.76,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,42033.47,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,41763.63,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,8415.1,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,45011.77,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,34252.86,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,32569.84,0
TRANSPORTATION,SR ADMINISTRATIVE TECHNICIAN,45281.8,0
TRANSPORTATION,SR AIRPORT PROJECT INSPECTOR,66533.81,0
TRANSPORTATION,SR BENEFITS SPECIALIST,66533.8,0
TRANSPORTATION,SR BR INSPECTION CREW MEMBER,20253.49,0
TRANSPORTATION,SR BRIDGE MAINTENANCE WORKER,57030.64,0
TRANSPORTATION,SR BRIDGE MAINTENANCE WORKER,52916.77,0
TRANSPORTATION,SR BRIDGE MAINTENANCE WORKER,56317.04,0
TRANSPORTATION,SR BRIDGE MAINTENANCE WORKER,50990.74,0
TRANSPORTATION,SR BRIDGE MAINTENANCE WORKER,53942.45,0
TRANSPORTATION,SR BRIDGE MAINTENANCE WORKER,52122.03,0
TRANSPORTATION,SR BRIDGE MAINTENANCE WORKER,50926.98,0
TRANSPORTATION,SR BRIDGE MAINTENANCE WORKER,53918.01,0
TRANSPORTATION,SR BRIDGE MAINTENANCE WORKER,12716.53,0
TRANSPORTATION,SR BRIDGE MAINTENANCE WORKER,51172.0,0
TRANSPORTATION,SR BRIDGE MAINTENANCE WORKER,51057.49,0
TRANSPORTATION,SR BRIDGE MAINTENANCE WORKER,45932.01,0
TRANSPORTATION,SR BRIDGE MAINTENANCE WORKER,54169.3,0
TRANSPORTATION,SR BRIDGE MAINTENANCE WORKER,18740.79,0
TRANSPORTATION,SR BRIDGE MAINTENANCE WORKER,53397.6,0
TRANSPORTATION,SR BRIDGE MAINTENANCE WORKER,36138.54,0
TRANSPORTATION,SR BRIDGE MAINTENANCE WORKER,50876.99,0
TRANSPORTATION,SR BRIDGE MAINTENANCE WORKER,53201.92,0
TRANSPORTATION,SR BRIDGE MAINTENANCE WORKER,33568.13,0
TRANSPORTATION,SR BRIDGE MAINTENANCE WORKER,51445.24,0
TRANSPORTATION,SR BRIDGE MAINTENANCE WORKER,63643.96,0
TRANSPORTATION,SR BRIDGE MAINTENANCE WORKER,29273.21,0
TRANSPORTATION,SR BRIDGE MAINTENANCE WORKER,53041.16,0
TRANSPORTATION,SR BRIDGE MAINTENANCE WORKER,50719.23,0
TRANSPORTATION,SR BRIDGE MAINTENANCE WORKER,52883.97,0
TRANSPORTATION,SR BRIDGE MAINTENANCE WORKER,22253.91,0
TRANSPORTATION,SR CIVIL RIGHTS SPECIALIST,60220.62,0
TRANSPORTATION,SR CIVIL RIGHTS SPECIALIST,72846.87,0
TRANSPORTATION,SR CIVIL RIGHTS SPECIALIST,60220.62,0
TRANSPORTATION,SR CIVIL RIGHTS SPECIALIST,60220.62,0
TRANSPORTATION,SR CIVIL RIGHTS SPECIALIST,28072.66,0
TRANSPORTATION,SR COMMUNICATIONS SPECIALIST,60220.62,0
TRANSPORTATION,SR COMMUNICATIONS SPECIALIST,60670.65,0
TRANSPORTATION,SR COMMUNICATIONS SPECIALIST,67108.8,0
TRANSPORTATION,SR COMMUNICATIONS SPECIALIST,66533.81,0
TRANSPORTATION,SR COMMUNICATIONS SPECIALIST,60296.88,0
TRANSPORTATION,SR COMMUNICATIONS SPECIALIST,72846.87,0
TRANSPORTATION,SR COMMUNICATIONS SPECIALIST,61027.1,0
TRANSPORTATION,SR COMMUNICATIONS SPECIALIST,60278.64,0
TRANSPORTATION,SR COMMUNICATIONS SPECIALIST,83270.27,0
TRANSPORTATION,SR COMMUNICATIONS SPECIALIST,60220.64,0
TRANSPORTATION,SR COMMUNICATIONS SPECIALIST,67232.35,0
TRANSPORTATION,SR COMMUNICATIONS SPECIALIST,5104.12,0
TRANSPORTATION,SR COMMUNICATIONS SPECIALIST,57747.7,0
TRANSPORTATION,SR COMMUNICATIONS SPECIALIST,72846.88,0
TRANSPORTATION,SR COMMUNICATIONS SPECIALIST,61052.56,0
TRANSPORTATION,SR COMMUNICATIONS SPECIALIST,66598.09,0
TRANSPORTATION,SR COMMUNICATIONS SPECIALIST,60358.13,0
TRANSPORTATION,SR COMMUNICATIONS SPECIALIST,60245.62,0
TRANSPORTATION,SR COMMUNICATIONS SPECIALIST,62034.3,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,80665.72,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,24457.14,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,82715.72,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,84547.39,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,18079.07,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,76785.52,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,76795.57,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,9494.39,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,82450.46,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,22768.64,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,84163.14,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,83006.95,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,74927.22,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,88851.81,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,79665.08,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,82742.73,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,74927.25,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,4201.41,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,18461.04,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,75009.68,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,84578.92,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,18515.68,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,6350.6,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,45660.33,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,88733.58,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,79701.98,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,26817.01,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,82507.25,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,9525.9,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,75238.16,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,79171.6,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,78245.0,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,75445.14,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,74933.19,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,74927.22,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,47517.45,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,75163.71,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,79707.02,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,77054.18,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,77128.4,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,87029.29,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,75389.25,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,88370.76,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,75588.85,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,82487.11,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,77057.45,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,77029.66,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,48140.68,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,21654.56,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,75358.36,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,28552.48,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,90873.31,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,78582.12,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,85942.28,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,54947.36,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,77938.81,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,92043.42,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,74927.22,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,75027.22,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,9917.6,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,77680.8,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,58762.07,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,73559.4,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,4475.4,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,76686.0,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,76701.7,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,87796.27,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,58201.84,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,74927.23,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,84488.98,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,81016.26,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,95020.03,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,78313.88,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,76380.64,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,75169.68,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,93291.57,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,41146.16,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,80220.22,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,76273.51,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,80735.8,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,73311.0,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,82867.12,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,75880.45,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,74931.23,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,79648.82,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,3175.3,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,75459.75,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,75213.75,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,75261.24,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,80010.41,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,74964.71,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,37251.46,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,48896.01,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,40968.7,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,18460.87,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,74927.22,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,80831.8,0
TRANSPORTATION,SR CONSTRUCTION INSPECTOR,31108.24,0
